DATE,TIME,STREET1,STREET2,HOOD_158,geometry,date,day_of_week,longitude,latitude,time,hour
2009-03-11,652,STEELES AVE W,PINE VALLEY  DR,21,"{'type': 'MultiPoint', 'coordinates': [[-79.5647689995978, 43.7665349998091]]}",2009-03-11,Wed,-79.5647689995978,43.7665349998091,0652,06
2009-03-11,652,STEELES AVE W,PINE VALLEY  DR,21,"{'type': 'MultiPoint', 'coordinates': [[-79.5647689995978, 43.7665349998091]]}",2009-03-11,Wed,-79.5647689995978,43.7665349998091,0652,06
2009-03-11,828,LESMILL Road,DUNCAN MILL Road,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3584899996529, 43.760644999744]]}",2009-03-11,Wed,-79.3584899996529,43.760644999744,0828,08
2009-03-11,828,LESMILL Road,DUNCAN MILL Road,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3584899996529, 43.760644999744]]}",2009-03-11,Wed,-79.3584899996529,43.760644999744,0828,08
2009-03-11,828,LESMILL Road,DUNCAN MILL Road,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3584899996529, 43.760644999744]]}",2009-03-11,Wed,-79.3584899996529,43.760644999744,0828,08
2009-03-11,2128,DUNDAS ST W,BLOOR ST W,88,"{'type': 'MultiPoint', 'coordinates': [[-79.4524899993814, 43.6563450001913]]}",2009-03-11,Wed,-79.4524899993814,43.6563450001913,2128,21
2009-03-11,2128,DUNDAS ST W,BLOOR ST W,88,"{'type': 'MultiPoint', 'coordinates': [[-79.4524899993814, 43.6563450001913]]}",2009-03-11,Wed,-79.4524899993814,43.6563450001913,2128,21
2009-03-13,500,ATTWELL DR,CARLSON CRT,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5872900000781, 43.6895449996159]]}",2009-03-13,Fri,-79.5872900000781,43.6895449996159,0500,05
2009-03-13,500,ATTWELL DR,CARLSON CRT,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5872900000781, 43.6895449996159]]}",2009-03-13,Fri,-79.5872900000781,43.6895449996159,0500,05
2009-03-13,500,ATTWELL DR,CARLSON CRT,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5872900000781, 43.6895449996159]]}",2009-03-13,Fri,-79.5872900000781,43.6895449996159,0500,05
2009-03-13,914,GERRARD ST E,DE GRASSI ST,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3484909997616, 43.6663459996494]]}",2009-03-13,Fri,-79.3484909997616,43.6663459996494,0914,09
2009-03-13,914,GERRARD ST E,DE GRASSI ST,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3484909997616, 43.6663459996494]]}",2009-03-13,Fri,-79.3484909997616,43.6663459996494,0914,09
2009-03-14,1707,BAY ST,WELLINGTON ST W,170,"{'type': 'MultiPoint', 'coordinates': [[-79.379989999701, 43.648045000056]]}",2009-03-14,Sat,-79.379989999701,43.648045000056,1707,17
2009-03-14,1707,BAY ST,WELLINGTON ST W,170,"{'type': 'MultiPoint', 'coordinates': [[-79.379989999701, 43.648045000056]]}",2009-03-14,Sat,-79.379989999701,43.648045000056,1707,17
2009-03-17,1840,BLACK CREEK DR,EGLINTON AVE W,112,"{'type': 'MultiPoint', 'coordinates': [[-79.4834899998735, 43.6902449998883]]}",2009-03-17,Tue,-79.4834899998735,43.6902449998883,1840,18
2009-03-17,1840,BLACK CREEK DR,EGLINTON AVE W,112,"{'type': 'MultiPoint', 'coordinates': [[-79.4834899998735, 43.6902449998883]]}",2009-03-17,Tue,-79.4834899998735,43.6902449998883,1840,18
2009-03-17,1840,BLACK CREEK DR,EGLINTON AVE W,112,"{'type': 'MultiPoint', 'coordinates': [[-79.4834899998735, 43.6902449998883]]}",2009-03-17,Tue,-79.4834899998735,43.6902449998883,1840,18
2009-03-19,2320,KINGSTON Road,MIDLAND Aven,123,"{'type': 'MultiPoint', 'coordinates': [[-79.2481899994034, 43.7111450002017]]}",2009-03-19,Thu,-79.2481899994034,43.7111450002017,2320,23
2009-03-19,2320,KINGSTON Road,MIDLAND Aven,123,"{'type': 'MultiPoint', 'coordinates': [[-79.2481899994034, 43.7111450002017]]}",2009-03-19,Thu,-79.2481899994034,43.7111450002017,2320,23
2009-03-20,852,LAWRENCE AVE W,GOOD SHEPHERD CRT,31,"{'type': 'MultiPoint', 'coordinates': [[-79.4561900000207, 43.7137450002367]]}",2009-03-20,Fri,-79.4561900000207,43.7137450002367,0852,08
2009-03-20,852,LAWRENCE AVE W,GOOD SHEPHERD CRT,31,"{'type': 'MultiPoint', 'coordinates': [[-79.4561900000207, 43.7137450002367]]}",2009-03-20,Fri,-79.4561900000207,43.7137450002367,0852,08
2009-03-20,852,LAWRENCE AVE W,GOOD SHEPHERD CRT,31,"{'type': 'MultiPoint', 'coordinates': [[-79.4561900000207, 43.7137450002367]]}",2009-03-20,Fri,-79.4561900000207,43.7137450002367,0852,08
2009-03-21,2100,REXDALE BLVD,QUEENS PLATE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6034900002406, 43.7191449995678]]}",2009-03-21,Sat,-79.6034900002406,43.7191449995678,2100,21
2009-03-21,2100,REXDALE BLVD,QUEENS PLATE DR,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6034900002406, 43.7191449995678]]}",2009-03-21,Sat,-79.6034900002406,43.7191449995678,2100,21
2009-03-25,2128,FRONT ST W,BLUE JAYS WAY,164,"{'type': 'MultiPoint', 'coordinates': [[-79.3912899999913, 43.6434450001879]]}",2009-03-25,Wed,-79.3912899999913,43.6434450001879,2128,21
2009-03-25,2128,FRONT ST W,BLUE JAYS WAY,164,"{'type': 'MultiPoint', 'coordinates': [[-79.3912899999913, 43.6434450001879]]}",2009-03-25,Wed,-79.3912899999913,43.6434450001879,2128,21
2009-03-25,2128,FRONT ST W,BLUE JAYS WAY,164,"{'type': 'MultiPoint', 'coordinates': [[-79.3912899999913, 43.6434450001879]]}",2009-03-25,Wed,-79.3912899999913,43.6434450001879,2128,21
2009-03-27,2337,1749 JANE ST,None,28,"{'type': 'MultiPoint', 'coordinates': [[-79.5042900003919, 43.7047450000262]]}",2009-03-27,Fri,-79.5042900003919,43.7047450000262,2337,23
2009-03-27,2337,1749 JANE ST,None,28,"{'type': 'MultiPoint', 'coordinates': [[-79.5042900003919, 43.7047450000262]]}",2009-03-27,Fri,-79.5042900003919,43.7047450000262,2337,23
2009-03-28,1444,DUNDAS ST W,SORAUREN AVE,86,"{'type': 'MultiPoint', 'coordinates': [[-79.445290000025, 43.6511449998155]]}",2009-03-28,Sat,-79.445290000025,43.6511449998155,1444,14
2009-03-28,1444,DUNDAS ST W,SORAUREN AVE,86,"{'type': 'MultiPoint', 'coordinates': [[-79.445290000025, 43.6511449998155]]}",2009-03-28,Sat,-79.445290000025,43.6511449998155,1444,14
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-29,215,ST CLAIR Aven W,HOUNSLOW HEATH Road,91,"{'type': 'MultiPoint', 'coordinates': [[-79.4599869995995, 43.6741430003351]]}",2009-03-29,Sun,-79.4599869995995,43.6741430003351,0215,02
2009-03-31,908,ST CLAIR AVE E,ARDEN CRES,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2865900006216, 43.7108450000048]]}",2009-03-31,Tue,-79.2865900006216,43.7108450000048,0908,09
2009-03-31,908,ST CLAIR AVE E,ARDEN CRES,120,"{'type': 'MultiPoint', 'coordinates': [[-79.2865900006216, 43.7108450000048]]}",2009-03-31,Tue,-79.2865900006216,43.7108450000048,0908,09
2009-04-02,1143,VICTORIA PARK AVE,FARM GREENWAY,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3178900003086, 43.7638450003271]]}",2009-04-02,Thu,-79.3178900003086,43.7638450003271,1143,11
2009-04-02,1143,VICTORIA PARK AVE,FARM GREENWAY,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3178900003086, 43.7638450003271]]}",2009-04-02,Thu,-79.3178900003086,43.7638450003271,1143,11
2009-04-03,1429,JARVIS ST,WELLESLEY ST E,71,"{'type': 'MultiPoint', 'coordinates': [[-79.3782899997665, 43.6662449996329]]}",2009-04-03,Fri,-79.3782899997665,43.6662449996329,1429,14
2009-04-03,1429,JARVIS ST,WELLESLEY ST E,71,"{'type': 'MultiPoint', 'coordinates': [[-79.3782899997665, 43.6662449996329]]}",2009-04-03,Fri,-79.3782899997665,43.6662449996329,1429,14
2009-04-03,1429,JARVIS ST,WELLESLEY ST E,71,"{'type': 'MultiPoint', 'coordinates': [[-79.3782899997665, 43.6662449996329]]}",2009-04-03,Fri,-79.3782899997665,43.6662449996329,1429,14
2009-04-04,228,LIPPINCOTT ST,BLOOR ST W,79,"{'type': 'MultiPoint', 'coordinates': [[-79.4099900003758, 43.6653449996897]]}",2009-04-04,Sat,-79.4099900003758,43.6653449996897,0228,02
2009-04-04,228,LIPPINCOTT ST,BLOOR ST W,79,"{'type': 'MultiPoint', 'coordinates': [[-79.4099900003758, 43.6653449996897]]}",2009-04-04,Sat,-79.4099900003758,43.6653449996897,0228,02
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2140,FINCH AVE E,SCOTTFIELD DR,129,"{'type': 'MultiPoint', 'coordinates': [[-79.2529100001339, 43.8108429997756]]}",2009-04-06,Mon,-79.2529100001339,43.8108429997756,2140,21
2009-04-06,2150,ALBION RD,STEINWAY BLVD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6265899996688, 43.7476449999333]]}",2009-04-06,Mon,-79.6265899996688,43.7476449999333,2150,21
2009-04-06,2150,ALBION RD,STEINWAY BLVD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6265899996688, 43.7476449999333]]}",2009-04-06,Mon,-79.6265899996688,43.7476449999333,2150,21
2009-04-07,45,FINCH Aven W,HIGHWAY 427  N,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6261900004636, 43.7343449999728]]}",2009-04-07,Tue,-79.6261900004636,43.7343449999728,0045,00
2009-04-07,45,FINCH Aven W,HIGHWAY 427  N,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6261900004636, 43.7343449999728]]}",2009-04-07,Tue,-79.6261900004636,43.7343449999728,0045,00
2009-04-07,45,FINCH Aven W,HIGHWAY 427  N,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6261900004636, 43.7343449999728]]}",2009-04-07,Tue,-79.6261900004636,43.7343449999728,0045,00
2009-04-07,1247,LAKE SHORE BLVD W,BATHURST ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3995900000378, 43.6364449996151]]}",2009-04-07,Tue,-79.3995900000378,43.6364449996151,1247,12
2009-04-07,1247,LAKE SHORE BLVD W,BATHURST ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3995900000378, 43.6364449996151]]}",2009-04-07,Tue,-79.3995900000378,43.6364449996151,1247,12
2009-04-07,1608,BROADVIEW AVE,GAMBLE AVE,57,"{'type': 'MultiPoint', 'coordinates': [[-79.3549899999606, 43.6893450004252]]}",2009-04-07,Tue,-79.3549899999606,43.6893450004252,1608,16
2009-04-07,1608,BROADVIEW AVE,GAMBLE AVE,57,"{'type': 'MultiPoint', 'coordinates': [[-79.3549899999606, 43.6893450004252]]}",2009-04-07,Tue,-79.3549899999606,43.6893450004252,1608,16
2009-04-08,1418,552 PRINCE EDWARD DR N,None,15,"{'type': 'MultiPoint', 'coordinates': [[-79.5100890003799, 43.6597430000403]]}",2009-04-08,Wed,-79.5100890003799,43.6597430000403,1418,14
2009-04-08,1418,552 PRINCE EDWARD DR N,None,15,"{'type': 'MultiPoint', 'coordinates': [[-79.5100890003799, 43.6597430000403]]}",2009-04-08,Wed,-79.5100890003799,43.6597430000403,1418,14
2009-04-08,1418,552 PRINCE EDWARD DR N,None,15,"{'type': 'MultiPoint', 'coordinates': [[-79.5100890003799, 43.6597430000403]]}",2009-04-08,Wed,-79.5100890003799,43.6597430000403,1418,14
2009-04-09,52,MCNICOLL AVE,MARKHAM RD,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2480900001142, 43.8245450000006]]}",2009-04-09,Thu,-79.2480900001142,43.8245450000006,0052,00
2009-04-09,52,MCNICOLL AVE,MARKHAM RD,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2480900001142, 43.8245450000006]]}",2009-04-09,Thu,-79.2480900001142,43.8245450000006,0052,00
2009-04-09,52,MCNICOLL AVE,MARKHAM RD,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2480900001142, 43.8245450000006]]}",2009-04-09,Thu,-79.2480900001142,43.8245450000006,0052,00
2009-04-09,52,MCNICOLL AVE,MARKHAM RD,130,"{'type': 'MultiPoint', 'coordinates': [[-79.2480900001142, 43.8245450000006]]}",2009-04-09,Thu,-79.2480900001142,43.8245450000006,0052,00
2009-04-10,910,DOVERCOURT RD,BLOOR ST W,80,"{'type': 'MultiPoint', 'coordinates': [[-79.4293900003623, 43.6611450004525]]}",2009-04-10,Fri,-79.4293900003623,43.6611450004525,0910,09
2009-04-10,910,DOVERCOURT RD,BLOOR ST W,80,"{'type': 'MultiPoint', 'coordinates': [[-79.4293900003623, 43.6611450004525]]}",2009-04-10,Fri,-79.4293900003623,43.6611450004525,0910,09
2009-04-10,1808,PHARMACY AVE,ELLESMERE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101900000605, 43.7590449998992]]}",2009-04-10,Fri,-79.3101900000605,43.7590449998992,1808,18
2009-04-10,1808,PHARMACY AVE,ELLESMERE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101900000605, 43.7590449998992]]}",2009-04-10,Fri,-79.3101900000605,43.7590449998992,1808,18
2009-04-10,1808,PHARMACY AVE,ELLESMERE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101900000605, 43.7590449998992]]}",2009-04-10,Fri,-79.3101900000605,43.7590449998992,1808,18
2009-04-10,1808,PHARMACY AVE,ELLESMERE RD,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3101900000605, 43.7590449998992]]}",2009-04-10,Fri,-79.3101900000605,43.7590449998992,1808,18
2009-04-11,2040,DONLANDS AVE,MORTIMER AVE,59,"{'type': 'MultiPoint', 'coordinates': [[-79.3402899999379, 43.6876449996259]]}",2009-04-11,Sat,-79.3402899999379,43.6876449996259,2040,20
2009-04-11,2040,DONLANDS AVE,MORTIMER AVE,59,"{'type': 'MultiPoint', 'coordinates': [[-79.3402899999379, 43.6876449996259]]}",2009-04-11,Sat,-79.3402899999379,43.6876449996259,2040,20
2009-04-13,2302,SHEPPARD AVE E,MCCOWAN RD,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2587900003795, 43.7896450002955]]}",2009-04-13,Mon,-79.2587900003795,43.7896450002955,2302,23
2009-04-13,2302,SHEPPARD AVE E,MCCOWAN RD,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2587900003795, 43.7896450002955]]}",2009-04-13,Mon,-79.2587900003795,43.7896450002955,2302,23
2009-04-15,1540,BELFIELD RD,MCCULLOCH AVE,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5729899998455, 43.7025450004428]]}",2009-04-15,Wed,-79.5729899998455,43.7025450004428,1540,15
2009-04-17,1045,TOWNSLEY ST,OLD WESTON RD,91,"{'type': 'MultiPoint', 'coordinates': [[-79.46319000055, 43.6740450001588]]}",2009-04-17,Fri,-79.46319000055,43.6740450001588,1045,10
2009-04-17,1045,TOWNSLEY ST,OLD WESTON RD,91,"{'type': 'MultiPoint', 'coordinates': [[-79.46319000055, 43.6740450001588]]}",2009-04-17,Fri,-79.46319000055,43.6740450001588,1045,10
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,1534,YONGE ST,LAKE SHORE W BLVD E,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3757899998565, 43.6440450004032]]}",2009-04-18,Sat,-79.3757899998565,43.6440450004032,1534,15
2009-04-18,2250,HIGHWAY 27  N,HUMBER COLLEGE BLVD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6016899994104, 43.7311450002299]]}",2009-04-18,Sat,-79.6016899994104,43.7311450002299,2250,22
2009-04-18,2250,HIGHWAY 27  N,HUMBER COLLEGE BLVD,1,"{'type': 'MultiPoint', 'coordinates': [[-79.6016899994104, 43.7311450002299]]}",2009-04-18,Sat,-79.6016899994104,43.7311450002299,2250,22
2009-04-20,1330,RONCESVALLES AVE,HIGH PARK BLVD,86,"{'type': 'MultiPoint', 'coordinates': [[-79.4490460001792, 43.6463269997094]]}",2009-04-20,Mon,-79.4490460001792,43.6463269997094,1330,13
2009-04-20,1330,RONCESVALLES AVE,HIGH PARK BLVD,86,"{'type': 'MultiPoint', 'coordinates': [[-79.4490460001792, 43.6463269997094]]}",2009-04-20,Mon,-79.4490460001792,43.6463269997094,1330,13
2009-04-20,1330,RONCESVALLES AVE,HIGH PARK BLVD,86,"{'type': 'MultiPoint', 'coordinates': [[-79.4490460001792, 43.6463269997094]]}",2009-04-20,Mon,-79.4490460001792,43.6463269997094,1330,13
2009-04-22,541,FINCH AVE W,KIPLING AVE,3,"{'type': 'MultiPoint', 'coordinates': [[-79.5820899997891, 43.7432449997295]]}",2009-04-22,Wed,-79.5820899997891,43.7432449997295,0541,05
2009-04-22,541,FINCH AVE W,KIPLING AVE,3,"{'type': 'MultiPoint', 'coordinates': [[-79.5820899997891, 43.7432449997295]]}",2009-04-22,Wed,-79.5820899997891,43.7432449997295,0541,05
2009-04-22,541,FINCH AVE W,KIPLING AVE,3,"{'type': 'MultiPoint', 'coordinates': [[-79.5820899997891, 43.7432449997295]]}",2009-04-22,Wed,-79.5820899997891,43.7432449997295,0541,05
2009-04-22,2336,SCARLETT RD,EGLINTON AVE W,9,"{'type': 'MultiPoint', 'coordinates': [[-79.5114899995759, 43.683944999628]]}",2009-04-22,Wed,-79.5114899995759,43.683944999628,2336,23
2009-04-22,2336,SCARLETT RD,EGLINTON AVE W,9,"{'type': 'MultiPoint', 'coordinates': [[-79.5114899995759, 43.683944999628]]}",2009-04-22,Wed,-79.5114899995759,43.683944999628,2336,23
2009-04-24,1035,QUEENS QUAY W,YORK ST,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3801900000231, 43.6399449999358]]}",2009-04-24,Fri,-79.3801900000231,43.6399449999358,1035,10
2009-04-24,1035,QUEENS QUAY W,YORK ST,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3801900000231, 43.6399449999358]]}",2009-04-24,Fri,-79.3801900000231,43.6399449999358,1035,10
2009-04-24,1035,QUEENS QUAY W,YORK ST,166,"{'type': 'MultiPoint', 'coordinates': [[-79.3801900000231, 43.6399449999358]]}",2009-04-24,Fri,-79.3801900000231,43.6399449999358,1035,10
2009-04-25,555,VICTORIA PARK AVE,EGLINTON AVE E,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3025900002387, 43.7247450000337]]}",2009-04-25,Sat,-79.3025900002387,43.7247450000337,0555,05
2009-04-25,555,VICTORIA PARK AVE,EGLINTON AVE E,119,"{'type': 'MultiPoint', 'coordinates': [[-79.3025900002387, 43.7247450000337]]}",2009-04-25,Sat,-79.3025900002387,43.7247450000337,0555,05
2009-04-28,24,ELLESMERE RD,KENNEDY RD,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2810900003294, 43.7657450000017]]}",2009-04-28,Tue,-79.2810900003294,43.7657450000017,0024,00
2009-04-28,24,ELLESMERE RD,KENNEDY RD,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2810900003294, 43.7657450000017]]}",2009-04-28,Tue,-79.2810900003294,43.7657450000017,0024,00
2009-04-28,24,ELLESMERE RD,KENNEDY RD,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2810900003294, 43.7657450000017]]}",2009-04-28,Tue,-79.2810900003294,43.7657450000017,0024,00
2009-04-28,24,ELLESMERE RD,KENNEDY RD,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2810900003294, 43.7657450000017]]}",2009-04-28,Tue,-79.2810900003294,43.7657450000017,0024,00
2009-04-29,2039,THE QUEENSWAY Stre,NORTH QUEEN ST,159,"{'type': 'MultiPoint', 'coordinates': [[-79.555189999392, 43.6143450003621]]}",2009-04-29,Wed,-79.555189999392,43.6143450003621,2039,20
2009-04-29,2039,THE QUEENSWAY Stre,NORTH QUEEN ST,159,"{'type': 'MultiPoint', 'coordinates': [[-79.555189999392, 43.6143450003621]]}",2009-04-29,Wed,-79.555189999392,43.6143450003621,2039,20
2009-04-30,33,SHEPPARD AVE E,MORNINGSIDE AVE,146,"{'type': 'MultiPoint', 'coordinates': [[-79.1997899997859, 43.8019449996072]]}",2009-04-30,Thu,-79.1997899997859,43.8019449996072,0033,00
2009-04-30,33,SHEPPARD AVE E,MORNINGSIDE AVE,146,"{'type': 'MultiPoint', 'coordinates': [[-79.1997899997859, 43.8019449996072]]}",2009-04-30,Thu,-79.1997899997859,43.8019449996072,0033,00
2009-04-30,1540,MCINTOSH ST,NATAL AVE,122,"{'type': 'MultiPoint', 'coordinates': [[-79.2518899997387, 43.7079450003567]]}",2009-04-30,Thu,-79.2518899997387,43.7079450003567,1540,15
